user_id,product_id,rating,timestamp
U0000965,B000009197,5,1676612985
U0001902,B000006504,2,1291931125
U0001804,B000007202,2,1420027857
U0000546,B000003571,5,1570297007
U0000818,B000004337,5,1075660057
U0001771,B000005893,5,1110570035
U0000107,B000006534,4,1016655967
U0000624,B000007414,3,1570622461
U0000055,B000005826,3,1518297631
U0000039,B000001419,4,1470312661
U0000504,B000000718,3,1388690848
U0000972,B000001469,3,1689260807
U0000698,B000002797,4,1008383053
U0000011,B000005692,4,1042501584
U0001807,B000006796,5,1014388042
U0001972,B000008378,5,1128120800
U0000234,B000008731,1,1010580088
U0001651,B000005196,5,1264046159
U0001320,B000008087,5,1149039362
U0000915,B000008349,4,1421942549
U0000423,B000008419,3,1029024960
U0001596,B000006403,4,1048823688
U0001996,B000009228,2,1036093392
U0001569,B000007883,3,1204729924
U0000274,B000008576,5,1558419157
U0001196,B000007728,5,1475455085
U0000602,B000000535,2,1461941089
U0001052,B000001190,5,1189418775
U0000530,B000006057,3,1473503963
U0001770,B000008838,4,1697325606
U0001207,B000007830,5,1409533482
U0001562,B000008980,3,1442816236
U0000641,B000006645,4,1384891316
U0000423,B000009258,5,1301651239
U0001638,B000003259,4,1565056408
U0000448,B000005731,3,1304345367
U0001101,B000005212,3,1634648853
U0000519,B000003905,2,1014460843
U0001050,B000001667,4,1239491688
U0001760,B000001875,3,1581986783
U0000925,B000001955,5,1068376060
U0000664,B000000312,4,1463460558
U0000560,B000003929,3,1574461318
U0001780,B000006101,3,1207205844
U0001591,B000004009,4,1320287149
U0000867,B000006843,3,1255280836
U0000613,B000001181,3,1518866345
U0001344,B000009800,4,1617011305
U0001310,B000004648,4,1681394249
U0001250,B000000159,2,1115843748
U0000315,B000004026,4,1033113376
U0001236,B000008044,3,1464032051
U0001697,B000000047,4,1146090915
U0001680,B000005602,3,1397228828
U0000072,B000007572,4,1074402149
U0001052,B000008611,5,1145603206
U0001223,B000008002,5,1371684043
U0001746,B000005975,5,1491868632
U0001518,B000005903,4,1318419587
U0001669,B000004793,4,1232862296
U0001367,B000009606,4,1380490364
U0001149,B000002767,5,1506142918
U0001541,B000007679,5,1672090485
U0001127,B000004251,5,1205424798
U0000642,B000009905,5,1681338199
U0001118,B000008459,5,1350681807
U0000158,B000000664,3,1464646925
U0001611,B000005673,4,1392829310
U0000691,B000000366,5,1291769054
U0000135,B000009974,4,1573667597
U0000234,B000009635,3,1318077488
U0001625,B000008901,5,1640639843
U0000762,B000002549,4,1282878489
U0000281,B000004386,3,1662558549
U0000398,B000001459,4,1465649639
U0000460,B000007300,3,1567374983
U0000183,B000002812,5,1576542315
U0000597,B000003504,4,1320817876
U0000121,B000004229,4,1137514347
U0001918,B000000881,4,1232421770
U0000317,B000007229,3,1530538585
U0000140,B000001303,2,1048607126
U0000557,B000006361,4,1396327468
U0001205,B000007700,5,1555055697
U0000776,B000005039,2,1117358836
U0000343,B000007227,1,1332446284
U0001282,B000006353,2,1550445510
U0000918,B000005008,5,1090783674
U0000011,B000002196,5,1544074353
U0000552,B000005253,5,1383978265
U0000427,B000005825,5,1606282220
U0001721,B000006290,4,1460546821
U0000522,B000005583,5,1126214592
U0000658,B000004376,3,1325119036
U0000442,B000005035,4,1361462309
U0000072,B000000906,3,1142209619
U0001188,B000008779,5,1591813141
U0001161,B000008347,5,1369031869
U0001352,B000008257,4,1442310869
U0001056,B000007589,4,1424198457
U0001740,B000004346,4,1126304934
U0000147,B000005117,2,1486097981
U0001963,B000003067,4,1250613438
U0000330,B000008573,5,1674666703
U0001768,B000001975,3,1693452634
U0000348,B000000819,5,1217249804
U0001646,B000007468,4,1119012574
U0000636,B000005937,3,1164662075
U0000635,B000004287,5,1084297285
U0001292,B000005367,1,1375450075
U0001147,B000001747,5,1154823979
U0000747,B000000766,2,1532513667
U0000830,B000005203,1,1630382408
U0000653,B000000362,5,1570367233
U0001736,B000001964,2,1071570116
U0000053,B000005540,4,1318892117
U0000425,B000009328,5,1678324867
U0000933,B000001657,4,1296461845
U0000082,B000006755,3,1066755662
U0000617,B000007405,3,1607078738
U0001646,B000004960,4,1567336078
U0000372,B000002037,2,1582809810
U0001533,B000007710,4,1199180143
U0000839,B000008805,4,1464264109
U0000849,B000003228,4,1568398949
U0001249,B000007185,4,1082417593
U0000291,B000001975,4,1076876736
U0001032,B000007187,4,1290160216
U0000719,B000003835,5,1380048053
U0000772,B000001899,4,1518278044
U0001778,B000002631,3,1440501090
U0000654,B000002647,4,1648902493
U0000919,B000007993,1,1604898009
U0000510,B000004930,4,1462393801
U0001087,B000009061,2,1685303199
U0000494,B000006986,5,1628893330
U0001003,B000005161,2,1568135186
U0001071,B000006887,5,1087274681
U0000938,B000006630,4,1398377580
U0001190,B000001450,3,1159262515
U0001688,B000002434,4,1306389923
U0001743,B000009668,4,1336616154
U0000341,B000003136,4,1200961390
U0001393,B000004593,5,1640067483
U0000719,B000007030,4,1185895654
U0001248,B000003395,3,1231025875
U0001924,B000002578,4,1391569580
U0000443,B000003758,5,1418259406
U0001398,B000005267,4,1474372557
U0000262,B000006255,2,1643142595
U0000145,B000009862,5,1368890202
U0000127,B000006715,5,1353158711
U0000773,B000008947,5,1568590380
U0000624,B000004582,1,1429524114
U0000267,B000002465,5,1228120041
U0001387,B000000169,4,1035556539
U0001696,B000001292,3,1265750477
U0001505,B000004035,3,1501779636
U0001812,B000008082,4,1165512133
U0001721,B000000720,3,1624249037
U0001233,B000003899,5,1277634979
U0000973,B000005464,4,1324044076
U0001577,B000004365,3,1372184230
U0001245,B000006148,2,1623913560
U0000301,B000005894,4,1109519056
U0001282,B000005344,4,1348204232
U0001976,B000001971,1,1302034637
U0001076,B000006019,5,1143986937
U0001085,B000006835,1,1508723627
U0000908,B000002231,4,1609336989
U0001842,B000006464,3,1486985243
U0000484,B000003923,5,1315466673
U0001426,B000001514,4,1598971539
U0001466,B000005846,5,1355857315
U0001341,B000005963,5,1371723957
U0000420,B000009228,4,1369734172
U0000716,B000009786,4,1081896719
U0001422,B000002360,4,1667504639
U0001113,B000003373,3,1404528140
U0000581,B000009524,4,1069144762
U0001626,B000005019,4,1062011244
U0000779,B000005828,4,1283380961
U0001519,B000000166,3,1286418847
U0000344,B000001043,1,1094288413
U0000433,B000002451,5,1332819323
U0000558,B000008289,3,1128963639
U0000527,B000008881,3,1548429628
U0000365,B000003869,1,1698418253
U0001423,B000001761,4,1459973289
U0000194,B000007449,4,1336831782
U0001013,B000007423,3,1682682891
U0001825,B000004969,3,1657587566
U0000983,B000007363,4,1106135133
U0000233,B000004201,5,1632489049
U0001837,B000001498,5,1459403684
U0000598,B000001590,4,1326588330
U0000063,B000003440,3,1452278468
U0000477,B000006443,3,1374431319
U0000944,B000004794,4,1185352062
U0001428,B000009598,4,1109367270
U0000948,B000003211,2,1198363523
U0001725,B000008806,5,1180944016
U0000693,B000000385,3,1623818783
U0001617,B000006398,4,1639479842
U0001154,B000002089,3,1556970260
U0001460,B000009721,4,1569799654
U0000238,B000000161,2,1279220787
U0000139,B000003870,5,1531372052
U0001999,B000003396,4,1110099871
U0000549,B000005413,1,1387698704
U0001357,B000008778,4,1255835188
U0000090,B000008798,4,1086684434
U0001169,B000002939,4,1021240405
U0001619,B000008280,3,1031036992
U0000674,B000008579,4,1244127857
U0000339,B000004692,3,1540740378
U0001221,B000001384,5,1440197705
U0001497,B000009129,4,1171908965
U0000454,B000004786,3,1501246210
U0001381,B000004720,5,1689720810
U0000843,B000004852,3,1403639698
U0001296,B000005565,3,1579507675
U0001940,B000008498,4,1139702490
U0001524,B000003636,5,1407364287
U0000069,B000000447,4,1380220029
U0001838,B000003329,4,1626129029
U0000932,B000004586,4,1461378092
U0000984,B000003641,5,1098834175
U0001845,B000008208,5,1000127529
U0001806,B000004309,4,1168654754
U0001930,B000004614,4,1368848782
U0001032,B000009585,2,1388448505
U0000707,B000007056,1,1396812489
U0001026,B000005652,5,1379986866
U0000268,B000009694,5,1429127124
U0001375,B000005880,4,1370654172
U0001029,B000005070,5,1199587028
U0000384,B000006719,4,1271323074
U0001257,B000004950,5,1511021341
U0000900,B000005812,2,1419742651
U0001601,B000002541,5,1150442639
U0000981,B000008925,4,1694109320
U0000095,B000006245,5,1340349955
U0001522,B000005371,4,1221529533
U0000623,B000001605,4,1150230669
U0000124,B000002626,2,1420390834
U0001533,B000006360,4,1602520030
U0000552,B000000206,1,1592558392
U0000945,B000002810,5,1156079754
U0000368,B000008724,2,1202939240
U0000006,B000003141,3,1531743340
U0000276,B000001558,4,1184797826
U0001232,B000001464,4,1607790640
U0001972,B000004404,4,1394165930
U0001939,B000008957,2,1549295301
U0000192,B000006013,2,1336778721
U0000159,B000008858,5,1285284407
U0000487,B000008398,5,1300456767
U0001631,B000003754,3,1013452070
U0000979,B000007570,4,1251138468
U0001481,B000007202,4,1120809966
U0000246,B000001044,3,1540579601
U0000005,B000009692,2,1107410191
U0000552,B000009050,4,1683652218
U0000032,B000002343,3,1499957154
U0000969,B000007241,4,1628077961
U0001688,B000003252,3,1522640704
U0001303,B000002167,2,1422237117
U0001630,B000000183,5,1518267627
U0001931,B000009895,2,1364570033
U0001002,B000005580,5,1171728814
U0001956,B000009626,4,1336625916
U0000754,B000004719,4,1403522543
U0000105,B000002361,4,1667414201
U0000945,B000005712,1,1357072934
U0001544,B000006599,2,1688261663
U0001628,B000008795,2,1550790371
U0000637,B000004377,5,1642348455
U0001090,B000002835,3,1141066116
U0000003,B000009357,4,1693200130
U0000053,B000002801,4,1141979270
U0001364,B000004729,5,1604831091
U0001157,B000009379,5,1391460615
U0001473,B000004251,4,1219605821
U0001956,B000008711,1,1517647838
U0000979,B000007472,4,1358261165
U0000044,B000003296,4,1192233298
U0001248,B000004221,5,1185982572
U0001677,B000003032,5,1206051209
U0000851,B000003446,5,1693269707
U0000170,B000007336,5,1598892709
U0000449,B000008263,2,1628439379
U0000366,B000000357,5,1530934008
U0000902,B000003730,4,1635984446
U0000310,B000005647,3,1105840889
U0000676,B000007232,3,1551243541
U0000203,B000008009,5,1323577524
U0001520,B000002324,5,1510308301
U0001295,B000000829,5,1409188785
U0001808,B000004226,2,1397637729
U0001502,B000003515,4,1512912829
U0000250,B000009307,3,1172084582
U0001094,B000002752,3,1375038420
U0001369,B000008847,2,1231806454
U0000254,B000009560,3,1213698414
U0000128,B000006981,4,1311136244
U0000513,B000009649,2,1006495076
U0000350,B000005576,2,1137540214
U0000083,B000005009,2,1412608312
U0001380,B000004305,3,1271656854
U0001146,B000005860,5,1501577027
U0001696,B000002762,1,1264582609
U0001932,B000001489,3,1596352556
U0000832,B000001824,5,1584244700
U0001330,B000001395,2,1120262002
U0001184,B000003460,5,1348710042
U0000514,B000009786,2,1316295593
U0001764,B000006403,3,1490833404
U0001595,B000004753,5,1516489403
U0000466,B000008325,1,1298775279
U0001707,B000003311,4,1023967332
U0000377,B000004857,5,1441471695
U0000103,B000004962,3,1418285403
U0001503,B000009682,3,1227444822
U0001156,B000005852,2,1589169846
U0000942,B000009482,5,1311572473
U0000554,B000005312,5,1423180576
U0000814,B000005941,4,1505217030
U0001252,B000009442,5,1350352322
U0000517,B000000632,4,1288230135
U0001211,B000003335,5,1047446501
U0001443,B000006260,4,1179243023
U0001956,B000009808,4,1616880069
U0001996,B000005876,4,1282717077
U0001397,B000000859,5,1141902140
U0001483,B000006641,4,1092687586
U0000517,B000004284,3,1242508575
U0001821,B000004402,4,1453856799
U0000100,B000002253,5,1403591256
U0001917,B000006132,4,1499688658
U0000219,B000006903,4,1635151081
U0000137,B000004240,1,1354059205
U0000667,B000007797,4,1563943063
U0000261,B000009669,3,1003185335
U0000584,B000000076,4,1167538755
U0000279,B000003746,2,1423730232
U0001587,B000009581,4,1599776661
U0001105,B000004250,4,1149344975
U0000323,B000004705,2,1498719531
U0000428,B000006914,4,1518252385
U0001397,B000008095,5,1313013134
U0000505,B000001734,4,1502087266
U0000470,B000001825,1,1313593366
U0001306,B000002708,4,1634134992
U0001987,B000007427,3,1182837181
U0000780,B000009667,5,1303089352
U0000970,B000005990,4,1162633618
U0000586,B000008350,2,1378504983
U0000146,B000008620,4,1347224962
U0000160,B000008528,4,1688544253
U0000717,B000006067,1,1021424342
U0001292,B000009215,4,1678067678
U0001286,B000000555,5,1604866960
U0001824,B000009507,4,1342665654
U0001183,B000001556,4,1236721648
U0000556,B000002326,1,1451045127
U0000311,B000002764,3,1412357831
U0000228,B000003049,5,1432429832
U0001991,B000004804,5,1254330361
U0001325,B000006243,2,1525454265
U0001761,B000001291,3,1562931906
U0001810,B000002793,4,1449869394
U0001123,B000000431,2,1115647023
U0000417,B000007841,4,1493686625
U0001251,B000006357,5,1376999425
U0001214,B000000371,4,1228919707
U0000069,B000000599,5,1661995130
U0000762,B000001158,2,1693275667
U0001535,B000009005,3,1373014432
U0001916,B000003202,3,1655959306
U0000758,B000008888,5,1567398105
U0000309,B000002416,5,1439862245
U0001974,B000007325,5,1648435473
U0001841,B000000254,3,1357212916
U0000832,B000007776,5,1180908702
U0000300,B000001252,2,1239704213
U0001053,B000005427,4,1255558972
U0001102,B000006116,4,1010153621
U0000840,B000005971,4,1357230840
U0001270,B000009888,4,1355572859
U0000316,B000005267,5,1530442981
U0000220,B000001633,5,1586876721
U0001466,B000005380,4,1440095360
U0000129,B000007807,5,1653056909
U0001181,B000006506,2,1373864577
U0001197,B000006322,2,1011121282
U0000758,B000003320,4,1172116936
U0000067,B000003963,4,1118395157
U0000146,B000007957,3,1090505778
U0000467,B000002701,2,1273334454
U0000004,B000009804,4,1668859924
U0000584,B000006977,4,1695940131
U0000211,B000009976,5,1568969807
U0001592,B000000716,3,1561985073
U0000446,B000000313,5,1079658043
U0001587,B000007901,5,1429020459
U0000368,B000000107,4,1378058933
U0000058,B000005540,4,1339758114
U0000315,B000005517,4,1672303053
U0000122,B000003391,4,1458452451
U0000591,B000005998,3,1315058298
U0000378,B000008966,5,1079378570
U0001776,B000000516,4,1373700961
U0001619,B000004320,4,1246679460
U0001939,B000003320,4,1056414199
U0001126,B000002083,5,1140298629
U0000672,B000004095,2,1388802899
U0001675,B000001136,4,1232759325
U0000916,B000009658,4,1147594721
U0000505,B000002680,5,1532835113
U0001335,B000005603,3,1103145582
U0001911,B000007421,5,1352014414
U0000662,B000008578,5,1473636287
U0000403,B000003989,5,1671698205
U0000982,B000000735,3,1101644601
U0000560,B000007638,5,1527389825
U0000686,B000006836,4,1137390496
U0001093,B000008311,4,1321308955
U0000254,B000000748,3,1185975285
U0000300,B000009427,5,1176052563
U0001526,B000008952,3,1432444672
U0001227,B000007540,4,1325695371
U0001186,B000003061,3,1319068870
U0001863,B000001816,4,1399597873
U0000887,B000007487,5,1223219123
U0001399,B000004412,1,1392382197
U0000154,B000008926,4,1078770790
U0001487,B000000183,5,1517852041
U0000302,B000006236,3,1323245045
U0000244,B000007522,4,1324971266
U0000287,B000006365,3,1667547847
U0001052,B000000441,5,1204650204
U0000198,B000003588,3,1033610434
U0001999,B000000544,4,1289852261
U0000052,B000001804,3,1027202668
U0001116,B000004545,3,1089299227
U0000439,B000001131,5,1609718600
U0001240,B000007657,2,1301762937
U0000298,B000007772,3,1242982391
U0001635,B000002652,5,1365446705
U0001135,B000009647,3,1637993764
U0001667,B000001814,4,1003621659
U0001471,B000003111,4,1335389881
U0001114,B000009467,4,1304595062
U0000982,B000001652,3,1539103063
U0001686,B000002948,4,1154194304
U0001339,B000005918,2,1293803162
U0001309,B000002063,4,1479050565
U0000042,B000009736,4,1008409731
U0001239,B000008081,5,1606243029
U0000815,B000005166,2,1310618471
U0000975,B000008263,2,1163266570
U0001286,B000008007,5,1526677597
U0001110,B000006601,2,1685520306
U0001765,B000008322,4,1170650750
U0001822,B000009050,2,1329398327
U0001141,B000003803,3,1282889329
U0001769,B000008803,4,1514479139
U0000018,B000009212,4,1526319000
U0000051,B000008975,5,1684439349
U0000750,B000001678,5,1386595893
U0001529,B000008775,2,1260194925
U0001859,B000000998,1,1557882655
U0000504,B000003760,1,1132173991
U0001157,B000005070,5,1218796196
U0001787,B000000443,5,1341038948
U0000889,B000000196,5,1376594010
U0001234,B000000069,2,1140279065
U0001339,B000005302,5,1610110651
U0000474,B000005764,5,1366852166
U0001523,B000003352,5,1016460167
U0000348,B000007719,3,1393258135
U0000117,B000008194,5,1594618489
U0000651,B000003763,4,1336250125
U0000165,B000000209,4,1407189815
U0000140,B000009279,3,1283319865
U0000507,B000001138,5,1357936576
U0000027,B000001975,4,1337073931
U0001028,B000007068,5,1498018992
U0001197,B000007738,4,1694397831
U0000813,B000006654,3,1284388659
U0001872,B000009982,3,1575484341
U0000154,B000001319,4,1596429143
U0000409,B000001751,4,1422322386
U0000757,B000006178,3,1434830002
U0001085,B000002542,2,1511050420
U0000195,B000004678,4,1120168129
U0000583,B000002594,5,1251437761
U0000089,B000007625,2,1086619950
U0001632,B000004836,4,1636417821
U0000639,B000002707,4,1481138508
U0000395,B000008235,4,1371642793
U0001484,B000004008,4,1227179950
U0001492,B000007884,3,1677438598
U0000179,B000001926,5,1104998438
U0001956,B000000349,3,1611228874
U0000664,B000002314,3,1611839996
U0001062,B000001548,4,1220100962
U0001730,B000000534,2,1453324267
U0001170,B000005403,5,1505526680
U0000582,B000004496,4,1294865864
U0001488,B000003758,4,1394220922
U0000076,B000006055,5,1493748939
U0000791,B000003667,4,1164000455
U0001970,B000002949,5,1492387181
U0000812,B000003481,2,1093818324
U0000775,B000001710,3,1231877682
U0001479,B000006316,4,1001111645
U0001452,B000009777,5,1199186899
U0001153,B000002316,5,1663112065
U0001949,B000007205,3,1631493459
U0000322,B000002015,5,1441689920
U0001452,B000005916,4,1292029831
U0000665,B000008829,4,1429875521
U0001552,B000005922,5,1016644744
U0000549,B000006811,4,1633900412
U0001858,B000000786,4,1633546153
U0001080,B000000432,5,1461178683
U0001184,B000008786,5,1197769465
U0001885,B000003655,5,1692126671
U0001486,B000007437,5,1664774807
U0001095,B000003426,4,1501055743
U0001373,B000009863,5,1699114229
U0000319,B000002175,5,1429635059
U0001302,B000003555,1,1424343773
U0001035,B000000065,4,1182432247
U0000358,B000009919,4,1344375614
U0000762,B000001500,2,1323732519
U0001543,B000001479,5,1006602705
U0001480,B000007170,1,1379297489
U0001991,B000001897,2,1483083216
U0001829,B000002314,4,1144981400
U0001056,B000004678,5,1508373213
U0000431,B000001830,1,1581717842
U0001376,B000009108,3,1151674016
U0000300,B000004645,3,1018967740
U0000074,B000000858,5,1473873800
U0001942,B000009642,5,1453463167
U0000874,B000000643,2,1410310565
U0000242,B000008593,4,1524090305
U0001394,B000007553,5,1153972677
U0001322,B000004512,3,1686897304
U0000280,B000003392,4,1326219789
U0000526,B000005725,4,1375199084
U0000521,B000002666,5,1221077503
U0001427,B000007035,3,1169196075
U0000271,B000009278,4,1625418388
U0001890,B000008038,5,1261974704
U0000380,B000006616,4,1041270952
U0001121,B000005977,5,1039696580
U0000212,B000007198,5,1185971184
U0001848,B000008399,4,1101710870
U0001069,B000009923,3,1248140123
U0001902,B000000154,4,1194800249
U0000635,B000004408,4,1647815488
U0000503,B000001165,2,1212830086
U0001255,B000005054,3,1569831794
U0000128,B000005199,4,1431624390
U0001816,B000007624,5,1066887197
U0001335,B000000221,4,1492061395
U0000045,B000007807,3,1002221079
U0000954,B000009608,5,1288209313
U0001469,B000006310,5,1484577847
U0000461,B000005466,3,1181199252
U0000444,B000005638,4,1543490278
U0000978,B000001592,3,1476813027
U0000775,B000006710,5,1116074305
U0000552,B000001670,3,1413079080
U0001166,B000003026,5,1648558714
U0000555,B000004559,3,1546212289
U0001873,B000005236,2,1268585200
U0001278,B000009615,2,1426735880
U0000640,B000006958,5,1018494754
U0000110,B000002750,5,1092707745
U0001022,B000002780,4,1355081555
U0000224,B000003174,5,1407916315
U0001216,B000001172,3,1501461336
U0001140,B000009638,3,1092492196
U0000417,B000009884,5,1132786306
U0000387,B000001039,2,1083733868
U0000848,B000003500,4,1100653294
U0001409,B000005732,2,1229747219
U0000422,B000000031,3,1699514509
U0001278,B000005902,4,1487717213
U0001784,B000003212,5,1073577923
U0000949,B000002676,3,1410783473
U0001673,B000009529,4,1628589605
U0001321,B000002645,5,1561108435
U0001580,B000006678,3,1650551541
U0001636,B000004660,1,1216230646
U0000409,B000004897,4,1597673789
U0000794,B000007724,4,1581187183
U0001702,B000003487,3,1445657784
U0000920,B000003941,3,1182634181
U0000796,B000005966,1,1530231162
U0000365,B000009803,4,1533024236
U0000465,B000009314,5,1459273882
U0001557,B000004544,5,1268204287
U0001394,B000009624,4,1181030299
U0001881,B000002825,4,1364503712
U0000443,B000003360,5,1669805398
U0000345,B000008760,5,1359355644
U0001715,B000006782,3,1098122283
U0000596,B000001643,4,1623220009
U0001428,B000000647,4,1467749975
U0001641,B000000677,4,1639623297
U0001159,B000005659,4,1387678401
U0000372,B000002375,1,1083919540
U0000321,B000000257,4,1380963259
U0000225,B000006936,4,1039125530
U0001739,B000006563,4,1156231422
U0001136,B000005328,5,1689963512
U0000017,B000008958,5,1606025625
U0000848,B000006162,2,1667367052
U0001678,B000008284,4,1014013091
U0000770,B000008381,3,1640740817
U0000852,B000002300,3,1688563088
U0000594,B000005586,5,1272346424
U0001338,B000006884,5,1531360072
U0001718,B000000227,1,1125816632
U0000121,B000001674,3,1464974290
U0001439,B000000776,5,1681168477
U0000010,B000004212,5,1549709947
U0000180,B000009828,3,1542308841
U0000412,B000004243,4,1581497337
U0001858,B000004276,4,1374146095
U0001521,B000004931,5,1282264693
U0000387,B000000137,3,1246329794
U0000219,B000009323,5,1468691986
U0001160,B000000491,2,1639286453
U0000312,B000006465,4,1340448123
U0001189,B000004350,4,1464132399
U0001798,B000009654,5,1101811036
U0000960,B000001582,2,1391414488
U0000418,B000008257,3,1524994404
U0000430,B000003791,4,1387123603
U0000033,B000001390,5,1211395180
